celltype	state_index	bio_label	label_name	func_score
BONE_MARROW_DERIVED_MESENCHYMAL_STEM_CELL_CULTURED_CELLS	12	Promoter	12_Promoter	0.915
BONE_MARROW_DERIVED_MESENCHYMAL_STEM_CELL_CULTURED_CELLS	14	FacultativeHet	14_FacultativeHet	0.75
BONE_MARROW_DERIVED_MESENCHYMAL_STEM_CELL_CULTURED_CELLS	1	Quiescent	1_Quiescent	0.715
BONE_MARROW_DERIVED_MESENCHYMAL_STEM_CELL_CULTURED_CELLS	0	FacultativeHet	0_FacultativeHet	0.75
BONE_MARROW_DERIVED_MESENCHYMAL_STEM_CELL_CULTURED_CELLS	3	ConstitutiveHet	3_ConstitutiveHet	0.66
BONE_MARROW_DERIVED_MESENCHYMAL_STEM_CELL_CULTURED_CELLS	2	Quiescent	2_Quiescent	0.765
BONE_MARROW_DERIVED_MESENCHYMAL_STEM_CELL_CULTURED_CELLS	5	Quiescent	5_Quiescent	0.675
BONE_MARROW_DERIVED_MESENCHYMAL_STEM_CELL_CULTURED_CELLS	4	Transcribed	4_Transcribed	0.825
BONE_MARROW_DERIVED_MESENCHYMAL_STEM_CELL_CULTURED_CELLS	7	Transcribed	7_Transcribed	0.735
BONE_MARROW_DERIVED_MESENCHYMAL_STEM_CELL_CULTURED_CELLS	6	FacultativeHet	6_FacultativeHet	0.825
BONE_MARROW_DERIVED_MESENCHYMAL_STEM_CELL_CULTURED_CELLS	9	Transcribed	9_Transcribed	0.865
BONE_MARROW_DERIVED_MESENCHYMAL_STEM_CELL_CULTURED_CELLS	8	Quiescent	8_Quiescent	0.59
PLACENTA_AMNION	11	Transcribed	11_Transcribed	0.745
PLACENTA_AMNION	10	FacultativeHet	10_FacultativeHet	0.8
PLACENTA_AMNION	13	Quiescent	13_Quiescent	0.7
PLACENTA_AMNION	12	FacultativeHet	12_FacultativeHet	0.705
PLACENTA_AMNION	1	FacultativeHet	1_FacultativeHet	0.735
PLACENTA_AMNION	0	FacultativeHet	0_FacultativeHet	0.75
PLACENTA_AMNION	3	Quiescent	3_Quiescent	0.66
PLACENTA_AMNION	2	Transcribed	2_Transcribed	0.88
PLACENTA_AMNION	5	Quiescent	5_Quiescent	0.71
PLACENTA_AMNION	4	ConstitutiveHet	4_ConstitutiveHet	0.685
PLACENTA_AMNION	7	Quiescent	7_Quiescent	0.485
PLACENTA_AMNION	6	Transcribed	6_Transcribed	0.695
PLACENTA_AMNION	9	Enhancer	9_Enhancer	0.775
PLACENTA_AMNION	8	Promoter	8_Promoter	0.925
HCM	11	RegPermissive	11_RegPermissive	0.89
HCM	10	Quiescent	10_Quiescent	0.635
HCM	12	RegPermissive	12_RegPermissive	0.825
HCM	1	Quiescent	1_Quiescent	0.71
HCM	0	Quiescent	0_Quiescent	0.73
HCM	3	Quiescent	3_Quiescent	0.725
HCM	2	LowConfidence	2_LowConfidence	0.81
HCM	5	Promoter	5_Promoter	0.96
HCM	4	Promoter	4_Promoter	0.855
HCM	7	Quiescent	7_Quiescent	0.77
HCM	6	Bivalent	6_Bivalent	1.09
HCM	9	LowConfidence	9_LowConfidence	0.795
HCM	8	RegPermissive	8_RegPermissive	0.83
HBMEC	11	Enhancer	11_Enhancer	0.88
HBMEC	10	Quiescent	10_Quiescent	0.695
HBMEC	12	RegPermissive	12_RegPermissive	0.825
HBMEC	1	Promoter	1_Promoter	1.0
HBMEC	0	Promoter	0_Promoter	0.855
HBMEC	3	Promoter	3_Promoter	1.01
HBMEC	2	FacultativeHet	2_FacultativeHet	0.785
HBMEC	5	Quiescent	5_Quiescent	0.475
HBMEC	4	Quiescent	4_Quiescent	0.75
HBMEC	7	Quiescent	7_Quiescent	0.745
HBMEC	6	LowConfidence	6_LowConfidence	0.785
HBMEC	9	RegPermissive	9_RegPermissive	0.84
HBMEC	8	Quiescent	8_Quiescent	0.755
PANISLETS	11	Quiescent	11_Quiescent	0.5
PANISLETS	10	FacultativeHet	10_FacultativeHet	0.9
PANISLETS	13	Quiescent	13_Quiescent	0.71
PANISLETS	12	RegPermissive	12_RegPermissive	0.835
PANISLETS	14	Transcribed	14_Transcribed	0.82
PANISLETS	1	Quiescent	1_Quiescent	0.79
PANISLETS	0	Quiescent	0_Quiescent	0.805
PANISLETS	3	Promoter	3_Promoter	1.1
PANISLETS	2	Transcribed	2_Transcribed	0.93
PANISLETS	5	ConstitutiveHet	5_ConstitutiveHet	0.68
PANISLETS	4	Quiescent	4_Quiescent	0.6
PANISLETS	7	Bivalent	7_Bivalent	0.9
PANISLETS	6	ConstitutiveHet	6_ConstitutiveHet	0.775
PANISLETS	9	Promoter	9_Promoter	1.005
PANISLETS	8	Enhancer	8_Enhancer	0.85
HMEC	11	Transcribed	11_Transcribed	0.81
HMEC	10	Transcribed	10_Transcribed	0.71
HMEC	13	Quiescent	13_Quiescent	0.38
HMEC	12	FacultativeHet	12_FacultativeHet	0.84
HMEC	15	FacultativeHet	15_FacultativeHet	0.765
HMEC	14	Promoter	14_Promoter	0.91
HMEC	16	Transcribed	16_Transcribed	0.81
HMEC	1	ConstitutiveHet	1_ConstitutiveHet	0.77
HMEC	0	ConstitutiveHet	0_ConstitutiveHet	0.755
HMEC	3	Quiescent	3_Quiescent	0.745
HMEC	2	Quiescent	2_Quiescent	0.705
HMEC	5	Transcribed	5_Transcribed	0.91
HMEC	4	Quiescent	4_Quiescent	0.67
HMEC	7	RegPermissive	7_RegPermissive	0.835
HMEC	6	Transcribed	6_Transcribed	0.84
HMEC	9	Enhancer	9_Enhancer	0.8
HMEC	8	Promoter	8_Promoter	0.955
SKELETAL_MUSCLE_FEMALE	11	FacultativeHet	11_FacultativeHet	0.75
SKELETAL_MUSCLE_FEMALE	10	Quiescent	10_Quiescent	0.665
SKELETAL_MUSCLE_FEMALE	13	Bivalent	13_Bivalent	0.875
SKELETAL_MUSCLE_FEMALE	12	FacultativeHet	12_FacultativeHet	0.765
SKELETAL_MUSCLE_FEMALE	14	Enhancer	14_Enhancer	0.82
SKELETAL_MUSCLE_FEMALE	1	Quiescent	1_Quiescent	0.695
SKELETAL_MUSCLE_FEMALE	0	Transcribed	0_Transcribed	0.785
SKELETAL_MUSCLE_FEMALE	3	Quiescent	3_Quiescent	0.43
SKELETAL_MUSCLE_FEMALE	2	Enhancer	2_Enhancer	0.775
SKELETAL_MUSCLE_FEMALE	5	Transcribed	5_Transcribed	0.715
SKELETAL_MUSCLE_FEMALE	4	ConstitutiveHet	4_ConstitutiveHet	0.665
SKELETAL_MUSCLE_FEMALE	7	Transcribed	7_Transcribed	0.845
SKELETAL_MUSCLE_FEMALE	6	Promoter	6_Promoter	0.995
SKELETAL_MUSCLE_FEMALE	9	Transcribed	9_Transcribed	0.87
SKELETAL_MUSCLE_FEMALE	8	ConstitutiveHet	8_ConstitutiveHet	0.735
H1_BMP4_DERIVED_TROPHOBLAST_CULTURED_CELLS	11	Quiescent	11_Quiescent	0.69
H1_BMP4_DERIVED_TROPHOBLAST_CULTURED_CELLS	10	Quiescent	10_Quiescent	0.695
H1_BMP4_DERIVED_TROPHOBLAST_CULTURED_CELLS	13	Bivalent	13_Bivalent	0.795
H1_BMP4_DERIVED_TROPHOBLAST_CULTURED_CELLS	12	Transcribed	12_Transcribed	0.67
H1_BMP4_DERIVED_TROPHOBLAST_CULTURED_CELLS	15	Promoter	15_Promoter	0.865
H1_BMP4_DERIVED_TROPHOBLAST_CULTURED_CELLS	14	Promoter	14_Promoter	0.915
H1_BMP4_DERIVED_TROPHOBLAST_CULTURED_CELLS	17	ConstitutiveHet	17_ConstitutiveHet	0.785
H1_BMP4_DERIVED_TROPHOBLAST_CULTURED_CELLS	16	RegPermissive	16_RegPermissive	0.76
H1_BMP4_DERIVED_TROPHOBLAST_CULTURED_CELLS	18	Quiescent	18_Quiescent	0.7
H1_BMP4_DERIVED_TROPHOBLAST_CULTURED_CELLS	1	Transcribed	1_Transcribed	0.8
H1_BMP4_DERIVED_TROPHOBLAST_CULTURED_CELLS	0	Transcribed	0_Transcribed	0.89
H1_BMP4_DERIVED_TROPHOBLAST_CULTURED_CELLS	3	RegPermissive	3_RegPermissive	0.745
H1_BMP4_DERIVED_TROPHOBLAST_CULTURED_CELLS	2	RegPermissive	2_RegPermissive	0.685
H1_BMP4_DERIVED_TROPHOBLAST_CULTURED_CELLS	5	Bivalent	5_Bivalent	0.825
H1_BMP4_DERIVED_TROPHOBLAST_CULTURED_CELLS	4	ConstitutiveHet	4_ConstitutiveHet	0.76
H1_BMP4_DERIVED_TROPHOBLAST_CULTURED_CELLS	7	Quiescent	7_Quiescent	0.7
H1_BMP4_DERIVED_TROPHOBLAST_CULTURED_CELLS	6	Quiescent	6_Quiescent	0.75
H1_BMP4_DERIVED_TROPHOBLAST_CULTURED_CELLS	9	Enhancer	9_Enhancer	0.75
H1_BMP4_DERIVED_TROPHOBLAST_CULTURED_CELLS	8	ConstitutiveHet	8_ConstitutiveHet	0.705
HCT-116	11	RegPermissive	11_RegPermissive	0.815
HCT-116	10	Transcribed	10_Transcribed	0.79
HCT-116	13	Quiescent	13_Quiescent	0.755
HCT-116	12	Quiescent	12_Quiescent	0.715
HCT-116	14	RegPermissive	14_RegPermissive	0.88
HCT-116	1	RegPermissive	1_RegPermissive	0.775
HCT-116	0	Quiescent	0_Quiescent	0.63
HCT-116	3	FacultativeHet	3_FacultativeHet	0.745
HCT-116	2	Promoter	2_Promoter	0.94
HCT-116	5	Promoter	5_Promoter	0.93
HCT-116	4	Promoter	4_Promoter	1.11
HCT-116	7	Quiescent	7_Quiescent	0.75
HCT-116	6	Transcribed	6_Transcribed	0.88
HCT-116	9	RegPermissive	9_RegPermissive	0.785
HCT-116	8	Transcribed	8_Transcribed	0.8
ADULT_LIVER	11	RegPermissive	11_RegPermissive	0.77
ADULT_LIVER	10	ConstitutiveHet	10_ConstitutiveHet	0.74
ADULT_LIVER	13	Quiescent	13_Quiescent	0.5
ADULT_LIVER	12	Transcribed	12_Transcribed	0.74
ADULT_LIVER	14	Quiescent	14_Quiescent	0.625
ADULT_LIVER	1	FacultativeHet	1_FacultativeHet	0.745
ADULT_LIVER	0	Quiescent	0_Quiescent	0.715
ADULT_LIVER	3	Promoter	3_Promoter	0.91
ADULT_LIVER	2	ConstitutiveHet	2_ConstitutiveHet	0.54
ADULT_LIVER	5	Transcribed	5_Transcribed	0.865
ADULT_LIVER	4	Enhancer	4_Enhancer	0.82
ADULT_LIVER	7	ConstitutiveHet	7_ConstitutiveHet	0.67
ADULT_LIVER	6	ConstitutiveHet	6_ConstitutiveHet	0.805
ADULT_LIVER	9	ConstitutiveHet	9_ConstitutiveHet	0.715
ADULT_LIVER	8	Transcribed	8_Transcribed	0.86
H7-HESC	11	Quiescent	11_Quiescent	0.67
H7-HESC	10	Transcribed	10_Transcribed	0.86
H7-HESC	13	LowConfidence	13_LowConfidence	0.81
H7-HESC	12	Bivalent	12_Bivalent	0.875
H7-HESC	1	Quiescent	1_Quiescent	0.74
H7-HESC	0	Quiescent	0_Quiescent	0.755
H7-HESC	3	Quiescent	3_Quiescent	0.755
H7-HESC	2	Quiescent	2_Quiescent	0.7
H7-HESC	5	Quiescent	5_Quiescent	0.71
H7-HESC	4	Quiescent	4_Quiescent	0.7
H7-HESC	7	RegPermissive	7_RegPermissive	0.8
H7-HESC	6	Quiescent	6_Quiescent	0.63
H7-HESC	9	Quiescent	9_Quiescent	0.75
H7-HESC	8	Bivalent	8_Bivalent	0.815
H9_DERIVED_NEURON_CULTURED_CELLS	11	LowConfidence	11_LowConfidence	0.875
H9_DERIVED_NEURON_CULTURED_CELLS	10	FacultativeHet	10_FacultativeHet	0.735
H9_DERIVED_NEURON_CULTURED_CELLS	13	Quiescent	13_Quiescent	0.61
H9_DERIVED_NEURON_CULTURED_CELLS	12	Quiescent	12_Quiescent	0.68
H9_DERIVED_NEURON_CULTURED_CELLS	1	Enhancer	1_Enhancer	1.02
H9_DERIVED_NEURON_CULTURED_CELLS	0	RegPermissive	0_RegPermissive	0.825
H9_DERIVED_NEURON_CULTURED_CELLS	3	Transcribed	3_Transcribed	0.85
H9_DERIVED_NEURON_CULTURED_CELLS	2	Quiescent	2_Quiescent	0.84
H9_DERIVED_NEURON_CULTURED_CELLS	5	Transcribed	5_Transcribed	0.72
H9_DERIVED_NEURON_CULTURED_CELLS	4	FacultativeHet	4_FacultativeHet	0.805
H9_DERIVED_NEURON_CULTURED_CELLS	7	FacultativeHet	7_FacultativeHet	0.77
H9_DERIVED_NEURON_CULTURED_CELLS	6	ConstitutiveHet	6_ConstitutiveHet	0.66
H9_DERIVED_NEURON_CULTURED_CELLS	9	RegPermissive	9_RegPermissive	0.895
H9_DERIVED_NEURON_CULTURED_CELLS	8	Quiescent	8_Quiescent	0.72
CD3_PRIMARY_CELLS_CORD_BI	11	FacultativeHet	11_FacultativeHet	0.755
CD3_PRIMARY_CELLS_CORD_BI	10	Transcribed	10_Transcribed	0.815
CD3_PRIMARY_CELLS_CORD_BI	13	Promoter	13_Promoter	0.96
CD3_PRIMARY_CELLS_CORD_BI	12	Transcribed	12_Transcribed	0.73
CD3_PRIMARY_CELLS_CORD_BI	1	FacultativeHet	1_FacultativeHet	0.76
CD3_PRIMARY_CELLS_CORD_BI	0	RegPermissive	0_RegPermissive	0.8
CD3_PRIMARY_CELLS_CORD_BI	3	RegPermissive	3_RegPermissive	0.725
CD3_PRIMARY_CELLS_CORD_BI	2	LowConfidence	2_LowConfidence	0.755
CD3_PRIMARY_CELLS_CORD_BI	5	Bivalent	5_Bivalent	0.995
CD3_PRIMARY_CELLS_CORD_BI	4	Quiescent	4_Quiescent	0.675
CD3_PRIMARY_CELLS_CORD_BI	7	Quiescent	7_Quiescent	0.63
CD3_PRIMARY_CELLS_CORD_BI	6	ConstitutiveHet	6_ConstitutiveHet	0.58
CD3_PRIMARY_CELLS_CORD_BI	9	Enhancer	9_Enhancer	0.81
CD3_PRIMARY_CELLS_CORD_BI	8	Quiescent	8_Quiescent	0.69
RIGHT_VENTRICLE	11	ConstitutiveHet	11_ConstitutiveHet	0.72
RIGHT_VENTRICLE	10	Transcribed	10_Transcribed	0.875
RIGHT_VENTRICLE	13	ConstitutiveHet	13_ConstitutiveHet	0.765
RIGHT_VENTRICLE	12	ConstitutiveHet	12_ConstitutiveHet	0.67
RIGHT_VENTRICLE	1	ConstitutiveHet	1_ConstitutiveHet	0.715
RIGHT_VENTRICLE	0	Quiescent	0_Quiescent	0.76
RIGHT_VENTRICLE	3	ConstitutiveHet	3_ConstitutiveHet	0.61
RIGHT_VENTRICLE	2	Promoter	2_Promoter	1.0
RIGHT_VENTRICLE	5	Promoter	5_Promoter	0.98
RIGHT_VENTRICLE	4	RegPermissive	4_RegPermissive	0.775
RIGHT_VENTRICLE	7	Quiescent	7_Quiescent	0.725
RIGHT_VENTRICLE	6	Bivalent	6_Bivalent	0.88
RIGHT_VENTRICLE	9	Quiescent	9_Quiescent	0.685
RIGHT_VENTRICLE	8	Transcribed	8_Transcribed	0.825
HESC_DERIVED_CD56+_MESODERM_CULTURED_CELLS	11	Enhancer	11_Enhancer	0.885
HESC_DERIVED_CD56+_MESODERM_CULTURED_CELLS	10	LowConfidence	10_LowConfidence	0.74
HESC_DERIVED_CD56+_MESODERM_CULTURED_CELLS	13	Bivalent	13_Bivalent	1.035
HESC_DERIVED_CD56+_MESODERM_CULTURED_CELLS	12	RegPermissive	12_RegPermissive	0.8
HESC_DERIVED_CD56+_MESODERM_CULTURED_CELLS	1	ConstitutiveHet	1_ConstitutiveHet	0.585
HESC_DERIVED_CD56+_MESODERM_CULTURED_CELLS	0	Enhancer	0_Enhancer	0.845
HESC_DERIVED_CD56+_MESODERM_CULTURED_CELLS	3	Quiescent	3_Quiescent	0.77
HESC_DERIVED_CD56+_MESODERM_CULTURED_CELLS	2	ConstitutiveHet	2_ConstitutiveHet	0.77
HESC_DERIVED_CD56+_MESODERM_CULTURED_CELLS	5	ConstitutiveHet	5_ConstitutiveHet	0.71
HESC_DERIVED_CD56+_MESODERM_CULTURED_CELLS	4	Transcribed	4_Transcribed	0.835
HESC_DERIVED_CD56+_MESODERM_CULTURED_CELLS	7	Transcribed	7_Transcribed	0.655
HESC_DERIVED_CD56+_MESODERM_CULTURED_CELLS	6	Transcribed	6_Transcribed	0.76
HESC_DERIVED_CD56+_MESODERM_CULTURED_CELLS	9	Quiescent	9_Quiescent	0.69
HESC_DERIVED_CD56+_MESODERM_CULTURED_CELLS	8	FacultativeHet	8_FacultativeHet	0.82
FETAL_INTESTINE_SMALL	11	Quiescent	11_Quiescent	0.685
FETAL_INTESTINE_SMALL	10	Enhancer	10_Enhancer	0.83
FETAL_INTESTINE_SMALL	13	Promoter	13_Promoter	0.98
FETAL_INTESTINE_SMALL	12	Bivalent	12_Bivalent	1.015
FETAL_INTESTINE_SMALL	14	Quiescent	14_Quiescent	0.525
FETAL_INTESTINE_SMALL	1	Quiescent	1_Quiescent	0.71
FETAL_INTESTINE_SMALL	0	Quiescent	0_Quiescent	0.805
FETAL_INTESTINE_SMALL	3	Transcribed	3_Transcribed	0.725
FETAL_INTESTINE_SMALL	2	Transcribed	2_Transcribed	0.805
FETAL_INTESTINE_SMALL	5	Transcribed	5_Transcribed	0.845
FETAL_INTESTINE_SMALL	4	RegPermissive	4_RegPermissive	0.795
FETAL_INTESTINE_SMALL	7	FacultativeHet	7_FacultativeHet	0.81
FETAL_INTESTINE_SMALL	6	ConstitutiveHet	6_ConstitutiveHet	0.645
FETAL_INTESTINE_SMALL	9	RegPermissive	9_RegPermissive	0.775
FETAL_INTESTINE_SMALL	8	FacultativeHet	8_FacultativeHet	0.76
GM12892	11	Transcribed	11_Transcribed	0.985
GM12892	10	Transcribed	10_Transcribed	0.86
GM12892	13	Transcribed	13_Transcribed	0.825
GM12892	12	Promoter	12_Promoter	1.035
GM12892	14	Quiescent	14_Quiescent	0.79
GM12892	1	Promoter	1_Promoter	1.125
GM12892	0	Quiescent	0_Quiescent	0.625
GM12892	3	Quiescent	3_Quiescent	0.635
GM12892	2	Quiescent	2_Quiescent	0.64
GM12892	5	Promoter	5_Promoter	1.215
GM12892	4	FacultativeHet	4_FacultativeHet	0.875
GM12892	7	Quiescent	7_Quiescent	0.72
GM12892	6	RegPermissive	6_RegPermissive	0.875
GM12892	9	Quiescent	9_Quiescent	0.74
GM12892	8	Quiescent	8_Quiescent	0.735
BRAIN_INFERIOR_TEMPORAL_LOBE	11	ConstitutiveHet	11_ConstitutiveHet	0.57
BRAIN_INFERIOR_TEMPORAL_LOBE	10	Quiescent	10_Quiescent	0.74
BRAIN_INFERIOR_TEMPORAL_LOBE	13	Transcribed	13_Transcribed	0.725
BRAIN_INFERIOR_TEMPORAL_LOBE	12	FacultativeHet	12_FacultativeHet	0.76
BRAIN_INFERIOR_TEMPORAL_LOBE	14	Quiescent	14_Quiescent	0.715
BRAIN_INFERIOR_TEMPORAL_LOBE	1	Quiescent	1_Quiescent	0.63
BRAIN_INFERIOR_TEMPORAL_LOBE	0	Quiescent	0_Quiescent	0.72
BRAIN_INFERIOR_TEMPORAL_LOBE	3	FacultativeHet	3_FacultativeHet	0.81
BRAIN_INFERIOR_TEMPORAL_LOBE	2	Quiescent	2_Quiescent	0.735
BRAIN_INFERIOR_TEMPORAL_LOBE	5	Enhancer	5_Enhancer	0.88
BRAIN_INFERIOR_TEMPORAL_LOBE	4	Enhancer	4_Enhancer	0.81
BRAIN_INFERIOR_TEMPORAL_LOBE	7	Transcribed	7_Transcribed	0.875
BRAIN_INFERIOR_TEMPORAL_LOBE	6	Enhancer	6_Enhancer	1.0
BRAIN_INFERIOR_TEMPORAL_LOBE	9	Quiescent	9_Quiescent	0.605
BRAIN_INFERIOR_TEMPORAL_LOBE	8	FacultativeHet	8_FacultativeHet	0.78
H1-HESC	24	RegPermissive	24_RegPermissive	0.875
H1-HESC	25	Quiescent	25_Quiescent	0.79
H1-HESC	26	Quiescent	26_Quiescent	0.72
H1-HESC	20	Transcribed	20_Transcribed	0.835
H1-HESC	21	Quiescent	21_Quiescent	0.805
H1-HESC	22	FacultativeHet	22_FacultativeHet	0.82
H1-HESC	23	RegPermissive	23_RegPermissive	0.82
H1-HESC	1	RegPermissive	1_RegPermissive	0.825
H1-HESC	0	Transcribed	0_Transcribed	0.815
H1-HESC	3	Quiescent	3_Quiescent	0.745
H1-HESC	2	Quiescent	2_Quiescent	0.695
H1-HESC	5	RegPermissive	5_RegPermissive	0.88
H1-HESC	4	FacultativeHet	4_FacultativeHet	0.76
H1-HESC	7	Bivalent	7_Bivalent	1.105
H1-HESC	6	Transcribed	6_Transcribed	0.82
H1-HESC	9	Quiescent	9_Quiescent	0.77
H1-HESC	8	ConstitutiveHet	8_ConstitutiveHet	0.795
H1-HESC	11	FacultativeHet	11_FacultativeHet	0.66
H1-HESC	10	Quiescent	10_Quiescent	0.5
H1-HESC	13	Quiescent	13_Quiescent	0.755
H1-HESC	12	Quiescent	12_Quiescent	0.79
H1-HESC	15	Quiescent	15_Quiescent	0.78
H1-HESC	14	Bivalent	14_Bivalent	0.875
H1-HESC	17	LowConfidence	17_LowConfidence	0.83
H1-HESC	16	Quiescent	16_Quiescent	0.42
H1-HESC	19	Enhancer	19_Enhancer	0.775
H1-HESC	18	Bivalent	18_Bivalent	0.835
PANC-1	11	LowConfidence	11_LowConfidence	0.785
PANC-1	10	Quiescent	10_Quiescent	0.76
PANC-1	13	FacultativeHet	13_FacultativeHet	0.775
PANC-1	12	FacultativeHet	12_FacultativeHet	0.755
PANC-1	1	Promoter	1_Promoter	1.025
PANC-1	0	Enhancer	0_Enhancer	0.815
PANC-1	3	RegPermissive	3_RegPermissive	0.795
PANC-1	2	Quiescent	2_Quiescent	0.74
PANC-1	5	Promoter	5_Promoter	0.915
PANC-1	4	Transcribed	4_Transcribed	0.74
PANC-1	7	Quiescent	7_Quiescent	0.755
PANC-1	6	Promoter	6_Promoter	0.925
PANC-1	9	Quiescent	9_Quiescent	0.665
PANC-1	8	Quiescent	8_Quiescent	0.785
FETAL_MUSCLE_LEG	11	Promoter	11_Promoter	1.085
FETAL_MUSCLE_LEG	10	ConstitutiveHet	10_ConstitutiveHet	0.745
FETAL_MUSCLE_LEG	13	FacultativeHet	13_FacultativeHet	0.795
FETAL_MUSCLE_LEG	12	Transcribed	12_Transcribed	0.895
FETAL_MUSCLE_LEG	14	Bivalent	14_Bivalent	0.88
FETAL_MUSCLE_LEG	1	FacultativeHet	1_FacultativeHet	0.78
FETAL_MUSCLE_LEG	0	Quiescent	0_Quiescent	0.56
FETAL_MUSCLE_LEG	3	Transcribed	3_Transcribed	0.725
FETAL_MUSCLE_LEG	2	Enhancer	2_Enhancer	0.855
FETAL_MUSCLE_LEG	5	FacultativeHet	5_FacultativeHet	0.705
FETAL_MUSCLE_LEG	4	LowConfidence	4_LowConfidence	0.585
FETAL_MUSCLE_LEG	7	ConstitutiveHet	7_ConstitutiveHet	0.64
FETAL_MUSCLE_LEG	6	Enhancer	6_Enhancer	0.925
FETAL_MUSCLE_LEG	9	Transcribed	9_Transcribed	0.805
FETAL_MUSCLE_LEG	8	Quiescent	8_Quiescent	0.7
BRAIN_MID_FRONTAL_LOBE	11	Enhancer	11_Enhancer	0.845
BRAIN_MID_FRONTAL_LOBE	10	Quiescent	10_Quiescent	0.635
BRAIN_MID_FRONTAL_LOBE	13	Quiescent	13_Quiescent	0.75
BRAIN_MID_FRONTAL_LOBE	12	ConstitutiveHet	12_ConstitutiveHet	0.585
BRAIN_MID_FRONTAL_LOBE	14	Transcribed	14_Transcribed	0.895
BRAIN_MID_FRONTAL_LOBE	1	ConstitutiveHet	1_ConstitutiveHet	0.665
BRAIN_MID_FRONTAL_LOBE	0	Quiescent	0_Quiescent	0.71
BRAIN_MID_FRONTAL_LOBE	3	Enhancer	3_Enhancer	0.985
BRAIN_MID_FRONTAL_LOBE	2	Quiescent	2_Quiescent	0.7
BRAIN_MID_FRONTAL_LOBE	5	FacultativeHet	5_FacultativeHet	0.69
BRAIN_MID_FRONTAL_LOBE	4	Transcribed	4_Transcribed	0.735
BRAIN_MID_FRONTAL_LOBE	7	FacultativeHet	7_FacultativeHet	0.76
BRAIN_MID_FRONTAL_LOBE	6	Quiescent	6_Quiescent	0.595
BRAIN_MID_FRONTAL_LOBE	9	Quiescent	9_Quiescent	0.77
BRAIN_MID_FRONTAL_LOBE	8	ConstitutiveHet	8_ConstitutiveHet	0.79
BE2_C	11	RegPermissive	11_RegPermissive	0.825
BE2_C	10	Quiescent	10_Quiescent	0.695
BE2_C	12	Quiescent	12_Quiescent	0.46
BE2_C	1	Quiescent	1_Quiescent	0.75
BE2_C	0	Quiescent	0_Quiescent	0.735
BE2_C	3	Quiescent	3_Quiescent	0.79
BE2_C	2	Promoter	2_Promoter	1.06
BE2_C	5	FacultativeHet	5_FacultativeHet	0.735
BE2_C	4	Quiescent	4_Quiescent	0.74
BE2_C	7	Enhancer	7_Enhancer	0.885
BE2_C	6	Promoter	6_Promoter	0.95
BE2_C	9	RegPermissive	9_RegPermissive	0.825
BE2_C	8	FacultativeHet	8_FacultativeHet	0.765
HEK293	11	Quiescent	11_Quiescent	0.69
HEK293	10	LowConfidence	10_LowConfidence	0.805
HEK293	13	Quiescent	13_Quiescent	0.695
HEK293	12	RegPermissive	12_RegPermissive	0.78
HEK293	1	Quiescent	1_Quiescent	0.47
HEK293	0	Quiescent	0_Quiescent	0.75
HEK293	3	Quiescent	3_Quiescent	0.79
HEK293	2	Quiescent	2_Quiescent	0.73
HEK293	5	FacultativeHet	5_FacultativeHet	0.74
HEK293	4	Quiescent	4_Quiescent	0.76
HEK293	7	RegPermissive	7_RegPermissive	0.865
HEK293	6	Quiescent	6_Quiescent	0.755
HEK293	9	Promoter	9_Promoter	1.03
HEK293	8	Promoter	8_Promoter	0.93
OSTEOBL	11	Quiescent	11_Quiescent	0.525
OSTEOBL	10	Enhancer	10_Enhancer	0.865
OSTEOBL	13	Quiescent	13_Quiescent	0.79
OSTEOBL	12	Enhancer	12_Enhancer	1.035
OSTEOBL	15	Transcribed	15_Transcribed	0.79
OSTEOBL	14	FacultativeHet	14_FacultativeHet	0.92
OSTEOBL	1	FacultativeHet	1_FacultativeHet	0.77
OSTEOBL	0	Transcribed	0_Transcribed	0.74
OSTEOBL	3	Enhancer	3_Enhancer	0.8
OSTEOBL	2	ConstitutiveHet	2_ConstitutiveHet	0.72
OSTEOBL	5	Quiescent	5_Quiescent	0.69
OSTEOBL	4	Bivalent	4_Bivalent	0.88
OSTEOBL	7	Transcribed	7_Transcribed	0.82
OSTEOBL	6	Quiescent	6_Quiescent	0.755
OSTEOBL	9	Quiescent	9_Quiescent	0.725
OSTEOBL	8	Transcribed	8_Transcribed	0.86
PROGFIB	11	Promoter	11_Promoter	0.895
PROGFIB	10	Quiescent	10_Quiescent	0.735
PROGFIB	12	LowConfidence	12_LowConfidence	0.895
PROGFIB	1	LowConfidence	1_LowConfidence	0.855
PROGFIB	0	Bivalent	0_Bivalent	0.985
PROGFIB	3	Bivalent	3_Bivalent	0.935
PROGFIB	2	LowConfidence	2_LowConfidence	0.8
PROGFIB	5	Quiescent	5_Quiescent	0.75
PROGFIB	4	LowConfidence	4_LowConfidence	0.78
PROGFIB	7	Transcribed	7_Transcribed	0.845
PROGFIB	6	Quiescent	6_Quiescent	0.695
PROGFIB	9	Promoter	9_Promoter	1.1
PROGFIB	8	Quiescent	8_Quiescent	0.4
HFF	11	RegPermissive	11_RegPermissive	0.73
HFF	10	RegPermissive	10_RegPermissive	0.755
HFF	12	FacultativeHet	12_FacultativeHet	0.76
HFF	1	LowConfidence	1_LowConfidence	0.785
HFF	0	RegPermissive	0_RegPermissive	0.755
